sale_id,sale_type,product,customer_name,customer_email,customer_country,quantity,unit_price,discount,store_location,sale_date
919,ON-LINE,EBIKE,Megan Carter,megan.carter83@outlook.com,USA,1,2200,110.00,USA,09/06/2025
920,ON-LINE,IPHONE,George Stewart,george.stewart40@yahoo.com,ENGLAND,1,1100,0.00,USA,03/03/2025
921,ON-LINE,IPAD,Brian Campbell,brian.campbell56@proton.me,GERMANY,2,700,210.00,USA,12/01/2025
922,IN-STORE,IPHONE,Grace Jackson,grace.jackson80@outlook.com,FRANCE,1,1100,88.00,USA,12/21/2025
923,IN-STORE,IPAD,George Stewart,george.stewart40@yahoo.com,ENGLAND,2,700,70.00,USA,03/17/2025
924,ON-LINE,IPHONE,Kevin Johnson,kevin.johnson34@yahoo.com,USA,1,1100,33.00,USA,08/15/2025
925,ON-LINE,COMPUTER,Kevin Johnson,kevin.johnson34@yahoo.com,USA,2,1400,84.00,ENGLAND,05/23/2025
926,IN-STORE,COMPUTER,Megan Carter,megan.carter83@outlook.com,USA,1,1400,42.00,CANADA,03/16/2025
927,ON-LINE,IPAD,Megan Carter,megan.carter83@outlook.com,USA,2,700,140.00,USA,09/11/2025
928,IN-STORE,IPHONE,Grace Martinez,grace.martinez78@yahoo.com,USA,1,1100,55.00,CANADA,08/04/2025
929,IN-STORE,TV,Megan Wilson,megan.wilson17@outlook.com,CANADA,1,900,90.00,USA,12/03/2025
930,IN-STORE,IPAD,Megan Carter,megan.carter83@outlook.com,USA,2,700,70.00,USA,03/02/2025
931,IN-STORE,WATCH,Kevin Johnson,kevin.johnson34@yahoo.com,USA,4,250,50.00,USA,10/22/2025
932,IN-STORE,WATCH,Rebecca White,rebecca.white18@proton.me,USA,3,250,75.00,USA,11/22/2025
933,IN-STORE,COMPUTER,Rebecca White,rebecca.white18@proton.me,USA,1,1400,140.00,CANADA,02/26/2025
934,ON-LINE,TV,Barbara Nguyen,barbara.nguyen4@gmail.com,CANADA,1,900,0.00,USA,11/06/2025
935,IN-STORE,TV,Kevin Moore,kevin.moore99@outlook.com,FRANCE,1,900,45.00,ENGLAND,11/10/2025
936,ON-LINE,TV,Ryan Jackson,ryan.jackson94@proton.me,CANADA,2,900,90.00,USA,12/17/2025
937,ON-LINE,TV,Bruce Taylor,bruce.taylor94@icloud.com,FRANCE,2,900,270.00,ENGLAND,08/07/2025
938,IN-STORE,COMPUTER,Jeffrey Parker,jeffrey.parker39@proton.me,MEXICO,1,1400,70.00,USA,11/15/2025
939,ON-LINE,IPHONE,Kevin Johnson,kevin.johnson34@yahoo.com,USA,2,1100,220.00,USA,04/15/2025
940,ON-LINE,IPHONE,Megan Davis,megan.davis49@gmail.com,ENGLAND,2,1100,0.00,CANADA,09/07/2025
941,IN-STORE,EBIKE,William Morris,william.morris43@gmail.com,USA,1,2200,66.00,USA,05/01/2025
942,IN-STORE,TV,Megan Carter,megan.carter83@outlook.com,USA,1,900,27.00,USA,10/25/2025
943,IN-STORE,COMPUTER,Thomas Green,thomas.green21@icloud.com,ENGLAND,1,1400,70.00,USA,04/28/2025
944,ON-LINE,TV,Megan Carter,megan.carter83@outlook.com,USA,3,900,216.00,USA,11/13/2025
945,IN-STORE,COMPUTER,George Ramirez,george.ramirez86@outlook.com,USA,1,1400,168.00,USA,08/06/2025
946,ON-LINE,EBIKE,Megan Taylor,megan.taylor55@proton.me,GERMANY,2,2200,0.00,USA,04/30/2025
947,ON-LINE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,1,1100,0.00,USA,11/30/2025
948,ON-LINE,COMPUTER,Jason Perez,jason.perez28@outlook.com,USA,2,1400,0.00,USA,02/26/2025
949,ON-LINE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,1,1100,88.00,CANADA,11/26/2025
950,ON-LINE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,2,1100,0.00,USA,09/15/2025
951,ON-LINE,IPHONE,Timothy Robinson,timothy.robinson7@gmail.com,FRANCE,4,1100,528.00,USA,10/21/2025
952,IN-STORE,TV,Megan Wilson,megan.wilson17@outlook.com,CANADA,1,900,27.00,ENGLAND,08/10/2025
953,ON-LINE,TV,Kevin Johnson,kevin.johnson34@yahoo.com,USA,1,900,45.00,USA,11/10/2025
954,ON-LINE,IPHONE,Kevin Johnson,kevin.johnson34@yahoo.com,USA,2,1100,66.00,USA,09/14/2025
955,IN-STORE,COMPUTER,Jack Gonzalez,jack.gonzalez6@yahoo.com,GERMANY,1,1400,0.00,USA,02/03/2025
956,IN-STORE,IPHONE,Jack Gonzalez,jack.gonzalez6@yahoo.com,GERMANY,1,1100,0.00,USA,03/12/2025
957,IN-STORE,COMPUTER,Megan Carter,megan.carter83@outlook.com,USA,1,1400,0.00,ENGLAND,11/09/2025
958,ON-LINE,TV,Jason Perez,jason.perez28@outlook.com,USA,2,900,0.00,USA,06/25/2025
959,IN-STORE,IPAD,Grace Martinez,grace.martinez78@yahoo.com,USA,1,700,56.00,CANADA,11/16/2025
960,ON-LINE,EBIKE,Lisa Moore,lisa.moore10@icloud.com,CANADA,1,2200,110.00,CANADA,05/08/2025
961,ON-LINE,IPHONE,Melissa Wilson,melissa.wilson86@gmail.com,ITALY,1,1100,33.00,CANADA,07/07/2025
962,IN-STORE,WATCH,Sandra Turner,sandra.turner41@icloud.com,USA,5,250,0.00,USA,04/28/2025
963,ON-LINE,TV,Mark Lewis,mark.lewis1@yahoo.com,MEXICO,2,900,144.00,USA,08/22/2025
964,IN-STORE,IPHONE,Anna Taylor,anna.taylor7@gmail.com,ENGLAND,1,1100,0.00,CANADA,01/05/2025
965,ON-LINE,COMPUTER,Steven Scott,steven.scott2@gmail.com,FRANCE,2,1400,0.00,CANADA,12/13/2025
966,IN-STORE,IPHONE,Kevin Johnson,kevin.johnson34@yahoo.com,USA,1,1100,33.00,CANADA,09/29/2025
967,IN-STORE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,2,1100,0.00,CANADA,01/07/2025
968,IN-STORE,COMPUTER,Stephanie Harris,stephanie.harris60@proton.me,MEXICO,2,1400,0.00,USA,02/17/2025
969,IN-STORE,EBIKE,Kevin Johnson,kevin.johnson34@yahoo.com,USA,3,2200,0.00,USA,08/24/2025
970,IN-STORE,IPAD,Ryan Flores,ryan.flores13@gmail.com,ENGLAND,1,700,0.00,USA,11/16/2025
971,IN-STORE,COMPUTER,Megan Wilson,megan.wilson17@outlook.com,CANADA,2,1400,140.00,USA,05/05/2025
972,IN-STORE,IPHONE,Grace Martinez,grace.martinez78@yahoo.com,USA,1,1100,55.00,CANADA,09/15/2025
973,ON-LINE,COMPUTER,William Morris,william.morris43@gmail.com,USA,1,1400,42.00,CANADA,11/10/2025
974,IN-STORE,IPAD,Grace Martinez,grace.martinez78@yahoo.com,USA,1,700,84.00,CANADA,08/13/2025
975,IN-STORE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,3,1100,396.00,USA,12/09/2025
976,IN-STORE,IPHONE,Ryan Jackson,ryan.jackson94@proton.me,CANADA,2,1100,330.00,ENGLAND,12/14/2025
977,IN-STORE,EBIKE,Ryan Jackson,ryan.jackson94@proton.me,CANADA,1,2200,0.00,CANADA,07/15/2025
978,IN-STORE,TV,Megan Carter,megan.carter83@outlook.com,USA,2,900,144.00,CANADA,09/11/2025
979,IN-STORE,WATCH,Margaret Adams,margaret.adams83@icloud.com,CANADA,1,250,12.50,ENGLAND,07/24/2025
980,ON-LINE,TV,Rebecca White,rebecca.white18@proton.me,USA,2,900,180.00,USA,09/09/2025
981,IN-STORE,TV,Megan Carter,megan.carter83@outlook.com,USA,1,900,72.00,USA,08/03/2025
982,IN-STORE,COMPUTER,Megan Carter,megan.carter83@outlook.com,USA,1,1400,0.00,CANADA,12/18/2025
983,ON-LINE,IPAD,Grace Jackson,grace.jackson80@outlook.com,FRANCE,2,700,112.00,CANADA,12/13/2025
984,IN-STORE,IPHONE,Rebecca White,rebecca.white18@proton.me,USA,1,1100,0.00,USA,06/30/2025
985,ON-LINE,WATCH,Megan Carter,megan.carter83@outlook.com,USA,2,250,75.00,USA,11/08/2025
986,ON-LINE,IPAD,Megan Carter,megan.carter83@outlook.com,USA,2,700,42.00,USA,09/27/2025
987,IN-STORE,COMPUTER,Ryan Jackson,ryan.jackson94@proton.me,CANADA,1,1400,0.00,ENGLAND,03/07/2025
988,ON-LINE,TV,Kevin Johnson,kevin.johnson34@yahoo.com,USA,1,900,90.00,USA,05/22/2025
989,IN-STORE,COMPUTER,George Stewart,george.stewart40@yahoo.com,ENGLAND,1,1400,112.00,USA,10/04/2025
990,ON-LINE,EBIKE,Melissa Wilson,melissa.wilson86@gmail.com,ITALY,1,2200,176.00,USA,07/21/2025
991,ON-LINE,EBIKE,Bruce Taylor,bruce.taylor94@icloud.com,FRANCE,1,2200,330.00,CANADA,12/11/2025
992,IN-STORE,TV,George Stewart,george.stewart40@yahoo.com,ENGLAND,3,900,0.00,USA,09/24/2025
993,IN-STORE,EBIKE,Megan Wilson,megan.wilson17@outlook.com,CANADA,1,2200,66.00,ENGLAND,07/24/2025
994,IN-STORE,TV,Megan Carter,megan.carter83@outlook.com,USA,1,900,0.00,USA,08/21/2025
995,ON-LINE,IPHONE,Henry Davis,henry.davis74@yahoo.com,CANADA,2,1100,220.00,USA,06/21/2025
996,IN-STORE,IPAD,Megan Carter,megan.carter83@outlook.com,USA,2,700,42.00,CANADA,05/24/2025
997,ON-LINE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,2,1100,0.00,USA,11/24/2025
998,IN-STORE,IPHONE,Steven Williams,steven.williams1@proton.me,GERMANY,2,1100,0.00,USA,09/07/2025
999,IN-STORE,EBIKE,Jennifer Flores,jennifer.flores85@proton.me,USA,1,2200,0.00,USA,11/07/2025
1000,IN-STORE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,2,1100,66.00,USA,04/08/2025
1001,IN-STORE,EBIKE,Megan Wilson,megan.wilson17@outlook.com,CANADA,2,2200,132.00,USA,12/12/2025
1002,ON-LINE,WATCH,Megan Carter,megan.carter83@outlook.com,USA,4,250,50.00,CANADA,11/26/2025
1003,IN-STORE,WATCH,Anna Taylor,anna.taylor7@gmail.com,ENGLAND,5,250,100.00,USA,10/18/2025
1004,ON-LINE,WATCH,Megan Carter,megan.carter83@outlook.com,USA,2,250,40.00,CANADA,02/05/2025
1005,IN-STORE,EBIKE,Megan Carter,megan.carter83@outlook.com,USA,2,2200,528.00,CANADA,08/13/2025
1006,IN-STORE,EBIKE,Karen White,karen.white70@proton.me,GERMANY,1,2200,264.00,CANADA,10/14/2025
1007,ON-LINE,TV,Jennifer Flores,jennifer.flores85@proton.me,USA,1,900,108.00,CANADA,12/25/2025
1008,ON-LINE,IPHONE,Ashley Moore,ashley.moore90@gmail.com,USA,2,1100,66.00,CANADA,11/30/2025
1009,ON-LINE,WATCH,Megan Carter,megan.carter83@outlook.com,USA,2,250,40.00,CANADA,01/22/2025
1010,ON-LINE,WATCH,Megan Carter,megan.carter83@outlook.com,USA,2,250,0.00,CANADA,12/27/2025
1011,ON-LINE,TV,Megan Carter,megan.carter83@outlook.com,USA,1,900,45.00,CANADA,12/03/2025
1012,ON-LINE,WATCH,Megan Carter,megan.carter83@outlook.com,USA,2,250,60.00,USA,12/22/2025
1013,ON-LINE,IPHONE,Megan Wilson,megan.wilson17@outlook.com,CANADA,3,1100,264.00,ENGLAND,03/19/2025
1014,ON-LINE,TV,Kevin Johnson,kevin.johnson34@yahoo.com,USA,3,900,270.00,USA,07/06/2025
1015,ON-LINE,TV,Megan Carter,megan.carter83@outlook.com,USA,1,900,0.00,CANADA,11/06/2025
1016,ON-LINE,TV,Megan Carter,megan.carter83@outlook.com,USA,1,900,0.00,USA,10/07/2025
1017,ON-LINE,COMPUTER,Megan Carter,megan.carter83@outlook.com,USA,1,1400,168.00,ENGLAND,08/21/2025
1018,IN-STORE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,1,1100,55.00,USA,02/01/2025
1019,IN-STORE,IPHONE,Jack Gonzalez,jack.gonzalez6@yahoo.com,GERMANY,1,1100,110.00,CANADA,01/19/2025
1020,ON-LINE,COMPUTER,Megan Carter,megan.carter83@outlook.com,USA,1,1400,168.00,USA,12/09/2025
1021,IN-STORE,COMPUTER,Jack Gonzalez,jack.gonzalez6@yahoo.com,GERMANY,1,1400,0.00,ENGLAND,12/27/2025
1022,ON-LINE,WATCH,Kevin Johnson,kevin.johnson34@yahoo.com,USA,6,250,75.00,ENGLAND,11/01/2025
1023,ON-LINE,IPHONE,Grace Jackson,grace.jackson80@outlook.com,FRANCE,1,1100,165.00,CANADA,12/09/2025
1024,ON-LINE,COMPUTER,James Hill,james.hill3@gmail.com,CHINA,2,1400,0.00,ENGLAND,09/22/2025
1025,ON-LINE,EBIKE,Matthew Gonzalez,matthew.gonzalez18@icloud.com,MEXICO,1,2200,176.00,USA,02/26/2025
1026,ON-LINE,COMPUTER,Bruce Taylor,bruce.taylor94@icloud.com,FRANCE,2,1400,336.00,CANADA,07/31/2025
1027,ON-LINE,EBIKE,Jessica Stewart,jessica.stewart75@proton.me,MEXICO,2,2200,352.00,CANADA,06/07/2025
1028,ON-LINE,IPAD,Joshua Parker,joshua.parker78@yahoo.com,ITALY,2,700,42.00,USA,09/03/2025
1029,ON-LINE,IPHONE,Bruce Taylor,bruce.taylor94@icloud.com,FRANCE,1,1100,55.00,USA,03/22/2025
1030,ON-LINE,TV,Megan Carter,megan.carter83@outlook.com,USA,2,900,0.00,USA,12/01/2025
1031,ON-LINE,EBIKE,Christopher Brown,christopher.brown11@yahoo.com,ENGLAND,1,2200,176.00,USA,09/29/2025
1032,ON-LINE,EBIKE,George Stewart,george.stewart40@yahoo.com,ENGLAND,1,2200,264.00,CANADA,07/08/2025
1033,ON-LINE,IPHONE,Anna Taylor,anna.taylor7@gmail.com,ENGLAND,1,1100,88.00,CANADA,11/13/2025
1034,IN-STORE,EBIKE,Henry Thomas,henry.thomas63@yahoo.com,USA,1,2200,0.00,USA,06/04/2025
1035,ON-LINE,EBIKE,Anna Martinez,anna.martinez28@gmail.com,USA,1,2200,66.00,USA,12/31/2025
1036,ON-LINE,COMPUTER,William Morris,william.morris43@gmail.com,USA,1,1400,42.00,USA,08/25/2025
1037,ON-LINE,IPAD,Bruce Taylor,bruce.taylor94@icloud.com,FRANCE,2,700,140.00,USA,08/18/2025
1038,IN-STORE,IPAD,Kevin Johnson,kevin.johnson34@yahoo.com,USA,1,700,0.00,CANADA,04/10/2025
1039,ON-LINE,IPAD,George Stewart,george.stewart40@yahoo.com,ENGLAND,1,700,0.00,USA,12/04/2025
1040,ON-LINE,IPHONE,Robert Parker,robert.parker71@yahoo.com,CHINA,1,1100,165.00,USA,12/02/2025
1041,IN-STORE,IPAD,Kevin Johnson,kevin.johnson34@yahoo.com,USA,2,700,168.00,ENGLAND,11/02/2025
1042,ON-LINE,IPAD,Mark Baker,mark.baker99@gmail.com,CHINA,1,700,105.00,ENGLAND,12/06/2025
1043,ON-LINE,COMPUTER,Ryan Jackson,ryan.jackson94@proton.me,CANADA,4,1400,448.00,CANADA,08/17/2025
1044,ON-LINE,EBIKE,Kevin Johnson,kevin.johnson34@yahoo.com,USA,1,2200,110.00,USA,07/26/2025
1045,ON-LINE,IPAD,Barbara Cook,barbara.cook31@yahoo.com,GERMANY,1,700,35.00,USA,04/23/2025
1046,ON-LINE,COMPUTER,Kimberly Allen,kimberly.allen65@gmail.com,GERMANY,1,1400,70.00,CANADA,07/28/2025
1047,IN-STORE,EBIKE,Bruce Taylor,bruce.taylor94@icloud.com,FRANCE,2,2200,0.00,USA,12/30/2025
1048,ON-LINE,WATCH,Kevin Johnson,kevin.johnson34@yahoo.com,USA,1,250,37.50,USA,07/14/2025
1049,IN-STORE,WATCH,Jeffrey Parker,jeffrey.parker39@proton.me,MEXICO,1,250,20.00,USA,11/06/2025
1050,ON-LINE,IPHONE,Kevin Johnson,kevin.johnson34@yahoo.com,USA,2,1100,66.00,CANADA,12/21/2025
1051,IN-STORE,WATCH,Jeffrey Parker,jeffrey.parker39@proton.me,MEXICO,1,250,12.50,USA,11/30/2025
1052,ON-LINE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,1,1100,33.00,CANADA,11/06/2025
1053,IN-STORE,IPHONE,Grace Rivera,grace.rivera2@gmail.com,CANADA,1,1100,110.00,USA,11/28/2025
1054,IN-STORE,IPAD,Megan Carter,megan.carter83@outlook.com,USA,1,700,0.00,USA,11/16/2025
1055,ON-LINE,IPHONE,Linda Thomas,linda.thomas11@gmail.com,FRANCE,2,1100,264.00,CANADA,05/22/2025
1056,IN-STORE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,1,1100,55.00,ENGLAND,03/05/2025
1057,IN-STORE,TV,George Stewart,george.stewart40@yahoo.com,ENGLAND,2,900,54.00,USA,03/10/2025
1058,ON-LINE,WATCH,Ryan Jackson,ryan.jackson94@proton.me,CANADA,1,250,30.00,USA,12/17/2025
1059,IN-STORE,IPHONE,Kevin Johnson,kevin.johnson34@yahoo.com,USA,1,1100,55.00,USA,12/12/2025
1060,ON-LINE,IPHONE,Jack Gonzalez,jack.gonzalez6@yahoo.com,GERMANY,1,1100,110.00,USA,04/28/2025
1061,IN-STORE,IPHONE,Nancy Harris,nancy.harris50@outlook.com,USA,1,1100,55.00,USA,11/03/2025
1062,IN-STORE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,1,1100,0.00,ENGLAND,11/23/2025
1063,IN-STORE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,2,1100,176.00,CANADA,11/19/2025
1064,IN-STORE,IPHONE,Grace Martinez,grace.martinez78@yahoo.com,USA,1,1100,165.00,ENGLAND,08/01/2025
1065,ON-LINE,COMPUTER,Megan Carter,megan.carter83@outlook.com,USA,2,1400,84.00,USA,07/03/2025
1066,ON-LINE,COMPUTER,Kevin Johnson,kevin.johnson34@yahoo.com,USA,1,1400,42.00,USA,08/08/2025
1067,IN-STORE,EBIKE,Megan Carter,megan.carter83@outlook.com,USA,1,2200,0.00,USA,11/16/2025
1068,IN-STORE,IPHONE,Kevin Johnson,kevin.johnson34@yahoo.com,USA,1,1100,132.00,USA,02/11/2025
1069,ON-LINE,COMPUTER,Kevin Johnson,kevin.johnson34@yahoo.com,USA,4,1400,168.00,USA,10/28/2025
1070,ON-LINE,COMPUTER,Megan Wilson,megan.wilson17@outlook.com,CANADA,2,1400,224.00,CANADA,04/19/2025
1071,ON-LINE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,2,1100,110.00,USA,10/23/2025
1072,ON-LINE,COMPUTER,Rebecca White,rebecca.white18@proton.me,USA,1,1400,168.00,ENGLAND,10/23/2025
1073,ON-LINE,COMPUTER,Emily Robinson,emily.robinson47@yahoo.com,ITALY,3,1400,210.00,USA,07/03/2025
1074,IN-STORE,COMPUTER,Megan Carter,megan.carter83@outlook.com,USA,1,1400,70.00,USA,06/30/2025
1075,IN-STORE,EBIKE,Steven Williams,steven.williams1@proton.me,GERMANY,1,2200,176.00,CANADA,09/17/2025
1076,IN-STORE,IPHONE,Bruce Taylor,bruce.taylor94@icloud.com,FRANCE,1,1100,88.00,USA,11/01/2025
1077,IN-STORE,IPHONE,Timothy Robinson,timothy.robinson7@gmail.com,FRANCE,2,1100,264.00,ENGLAND,11/29/2025
1078,IN-STORE,TV,Bruce Taylor,bruce.taylor94@icloud.com,FRANCE,1,900,0.00,ENGLAND,11/29/2025
1079,ON-LINE,IPAD,Megan Carter,megan.carter83@outlook.com,USA,4,700,420.00,USA,08/12/2025
1080,ON-LINE,IPHONE,Kevin Johnson,kevin.johnson34@yahoo.com,USA,3,1100,0.00,ENGLAND,06/16/2025
1081,ON-LINE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,1,1100,55.00,USA,12/21/2025
1082,ON-LINE,EBIKE,Ryan Lee,ryan.lee10@gmail.com,ENGLAND,2,2200,132.00,USA,01/15/2025
1083,ON-LINE,TV,Kevin Johnson,kevin.johnson34@yahoo.com,USA,1,900,0.00,USA,03/16/2025
1084,IN-STORE,IPAD,Ryan Jackson,ryan.jackson94@proton.me,CANADA,3,700,0.00,USA,11/09/2025
1085,IN-STORE,COMPUTER,Kevin Johnson,kevin.johnson34@yahoo.com,USA,1,1400,112.00,ENGLAND,03/15/2025
1086,ON-LINE,TV,Rebecca White,rebecca.white18@proton.me,USA,1,900,0.00,ENGLAND,11/04/2025
1087,ON-LINE,WATCH,Megan Carter,megan.carter83@outlook.com,USA,5,250,187.50,USA,05/16/2025
1088,ON-LINE,TV,Christopher Robinson,christopher.robinson82@proton.me,CHINA,1,900,72.00,CANADA,03/25/2025
1089,ON-LINE,IPHONE,Susan Stewart,susan.stewart15@gmail.com,USA,2,1100,220.00,USA,03/04/2025
1090,IN-STORE,COMPUTER,Megan Carter,megan.carter83@outlook.com,USA,2,1400,420.00,USA,11/14/2025
1091,IN-STORE,WATCH,William Morris,william.morris43@gmail.com,USA,2,250,40.00,CANADA,06/05/2025
1092,IN-STORE,COMPUTER,Megan Carter,megan.carter83@outlook.com,USA,1,1400,0.00,CANADA,11/14/2025
1093,ON-LINE,IPAD,Timothy Robinson,timothy.robinson7@gmail.com,FRANCE,1,700,35.00,USA,12/19/2025
1094,IN-STORE,TV,Megan Carter,megan.carter83@outlook.com,USA,1,900,45.00,USA,04/01/2025
1095,IN-STORE,TV,Megan Carter,megan.carter83@outlook.com,USA,1,900,27.00,CANADA,05/11/2025
1096,IN-STORE,WATCH,Megan Carter,megan.carter83@outlook.com,USA,1,250,7.50,USA,12/23/2025
1097,IN-STORE,TV,Kevin Johnson,kevin.johnson34@yahoo.com,USA,1,900,0.00,CANADA,05/16/2025
1098,IN-STORE,WATCH,Jason Perez,jason.perez28@outlook.com,USA,2,250,0.00,USA,03/22/2025
1099,IN-STORE,IPAD,Ryan Jackson,ryan.jackson94@proton.me,CANADA,2,700,70.00,USA,11/17/2025
1100,ON-LINE,COMPUTER,Megan Carter,megan.carter83@outlook.com,USA,1,1400,0.00,USA,11/20/2025
1101,ON-LINE,EBIKE,Megan Wilson,megan.wilson17@outlook.com,CANADA,1,2200,264.00,CANADA,12/03/2025
1102,ON-LINE,COMPUTER,Jason Perez,jason.perez28@outlook.com,USA,2,1400,0.00,USA,04/05/2025
1103,ON-LINE,COMPUTER,Ryan Jackson,ryan.jackson94@proton.me,CANADA,3,1400,126.00,ENGLAND,12/29/2025
1104,IN-STORE,TV,Jeffrey Parker,jeffrey.parker39@proton.me,MEXICO,1,900,0.00,USA,12/26/2025
1105,IN-STORE,IPHONE,Jason Perez,jason.perez28@outlook.com,USA,1,1100,0.00,CANADA,11/23/2025
1106,ON-LINE,IPHONE,Emily Robinson,emily.robinson47@yahoo.com,ITALY,1,1100,33.00,USA,08/17/2025
1107,IN-STORE,WATCH,Henry Thomas,henry.thomas63@yahoo.com,USA,1,250,0.00,USA,05/23/2025
1108,ON-LINE,IPHONE,Christopher Brown,christopher.brown11@yahoo.com,ENGLAND,2,1100,176.00,USA,12/10/2025
1109,IN-STORE,TV,Ryan Jackson,ryan.jackson94@proton.me,CANADA,1,900,0.00,USA,04/29/2025
1110,IN-STORE,IPAD,Megan Carter,megan.carter83@outlook.com,USA,4,700,0.00,ENGLAND,05/04/2025
1111,IN-STORE,IPHONE,Kevin Johnson,kevin.johnson34@yahoo.com,USA,1,1100,0.00,CANADA,10/24/2025
1112,ON-LINE,COMPUTER,Kimberly Allen,kimberly.allen65@gmail.com,GERMANY,2,1400,420.00,USA,07/24/2025
1113,ON-LINE,EBIKE,Megan Carter,megan.carter83@outlook.com,USA,3,2200,528.00,CANADA,11/04/2025
1114,IN-STORE,EBIKE,Grace Jackson,grace.jackson80@outlook.com,FRANCE,1,2200,0.00,CANADA,05/15/2025
1115,ON-LINE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,2,1100,66.00,USA,05/24/2025
1116,ON-LINE,WATCH,Megan Carter,megan.carter83@outlook.com,USA,2,250,25.00,ENGLAND,04/19/2025
1117,IN-STORE,IPHONE,William Morris,william.morris43@gmail.com,USA,1,1100,0.00,USA,08/20/2025
1118,ON-LINE,WATCH,Megan Carter,megan.carter83@outlook.com,USA,3,250,60.00,USA,11/05/2025
1119,IN-STORE,IPHONE,Susan Garcia,susan.garcia46@outlook.com,CHINA,1,1100,132.00,ENGLAND,11/21/2025
1120,IN-STORE,IPAD,Megan Carter,megan.carter83@outlook.com,USA,3,700,315.00,CANADA,11/01/2025
1121,IN-STORE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,2,1100,264.00,USA,09/19/2025
1122,ON-LINE,COMPUTER,Emily Robinson,emily.robinson47@yahoo.com,ITALY,1,1400,0.00,USA,06/18/2025
1123,IN-STORE,TV,Grace Martinez,grace.martinez78@yahoo.com,USA,1,900,0.00,ENGLAND,04/30/2025
1124,IN-STORE,WATCH,Megan Carter,megan.carter83@outlook.com,USA,2,250,60.00,ENGLAND,11/22/2025
1125,IN-STORE,TV,Grace Martinez,grace.martinez78@yahoo.com,USA,1,900,0.00,USA,12/12/2025
1126,ON-LINE,COMPUTER,Kevin Johnson,kevin.johnson34@yahoo.com,USA,1,1400,70.00,USA,04/14/2025
1127,IN-STORE,IPHONE,Jason Perez,jason.perez28@outlook.com,USA,2,1100,220.00,USA,11/12/2025
1128,IN-STORE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,1,1100,0.00,ENGLAND,11/26/2025
1129,ON-LINE,TV,Brian Campbell,brian.campbell56@proton.me,GERMANY,1,900,135.00,USA,11/26/2025
1130,IN-STORE,TV,Emily Robinson,emily.robinson47@yahoo.com,ITALY,2,900,0.00,USA,07/05/2025
1131,IN-STORE,COMPUTER,Kevin Johnson,kevin.johnson34@yahoo.com,USA,2,1400,0.00,USA,11/11/2025
1132,IN-STORE,EBIKE,Mark Lewis,mark.lewis1@yahoo.com,MEXICO,1,2200,220.00,USA,09/18/2025
1133,IN-STORE,IPHONE,Kevin Johnson,kevin.johnson34@yahoo.com,USA,1,1100,0.00,CANADA,11/23/2025
1134,ON-LINE,COMPUTER,Kevin Johnson,kevin.johnson34@yahoo.com,USA,1,1400,0.00,USA,04/04/2025
1135,ON-LINE,IPAD,Kevin Johnson,kevin.johnson34@yahoo.com,USA,2,700,70.00,USA,04/28/2025
1136,IN-STORE,WATCH,Jessica Stewart,jessica.stewart75@proton.me,MEXICO,1,250,20.00,CANADA,03/23/2025
1137,ON-LINE,TV,Kevin Johnson,kevin.johnson34@yahoo.com,USA,1,900,45.00,CANADA,11/03/2025
1138,IN-STORE,TV,Megan Wilson,megan.wilson17@outlook.com,CANADA,1,900,90.00,USA,01/27/2025
1139,ON-LINE,COMPUTER,Megan Carter,megan.carter83@outlook.com,USA,2,1400,224.00,CANADA,06/14/2025
1140,IN-STORE,IPHONE,Rebecca White,rebecca.white18@proton.me,USA,1,1100,88.00,USA,11/20/2025
1141,ON-LINE,TV,Jack Gonzalez,jack.gonzalez6@yahoo.com,GERMANY,2,900,0.00,ENGLAND,10/27/2025
1142,IN-STORE,COMPUTER,Megan Wilson,megan.wilson17@outlook.com,CANADA,3,1400,630.00,USA,03/13/2025
1143,ON-LINE,COMPUTER,Megan Carter,megan.carter83@outlook.com,USA,1,1400,70.00,USA,11/18/2025
1144,ON-LINE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,2,1100,220.00,USA,08/02/2025
1145,IN-STORE,COMPUTER,Jeffrey Parker,jeffrey.parker39@proton.me,MEXICO,1,1400,0.00,CANADA,12/01/2025
1146,IN-STORE,TV,Megan Carter,megan.carter83@outlook.com,USA,1,900,45.00,ENGLAND,05/07/2025
