sale_id,sale_type,sales_channel,product_name,product_category,product_brand,customer_name,customer_email,customer_country,customer_city,customer_gender,customer_segment,quantity,unit_price,cost_price,discount,store_location,store_region,store_manager,sale_date,order_timestamp,delivery_date,order_status
99,IN-STORE,STORE,HELMET,ACCESSORY,Giro,Sara Hall,sara.hall91@outlook.com,USA,Chicago,FEMALE,STUDENT,1,107.0,68.13,0.0,CHINA,EAST,Li Chen,08/13/2015,2015-08-13 18:00:37,2015-08-14,COMPLETED
100,IN-STORE,STORE,HEADPHONES,AUDIO,Apple,Scarlett Phillips,scarlett.phillips17@icloud.com,USA,New York,FEMALE,REGULAR,1,293.0,217.93,0.0,CHINA,SOUTH,Li Chen,12/28/2015,2015-12-28 09:51:33,2015-12-30,COMPLETED
101,ON-LINE,MOBILE_APP,HEADPHONES,AUDIO,Sony,Camila Smith,camila.smith55@icloud.com,CHINA,Shenzhen,MALE,PREMIUM,5,319.0,212.41,0.0,USA,EAST,Linda Parker,09/29/2015,2015-09-29 09:49:45,2015-10-07,COMPLETED
102,ON-LINE,WEB,HELMET,ACCESSORY,Specialized,Marco Dubois,marco.dubois1@gmail.com,MEXICO,Guadalajara,MALE,REGULAR,1,83.0,62.63,0.0,USA,EAST,Linda Parker,2015-04-29,2015-04-29 19:54:26,2015-05-06,COMPLETED
103,ON-LINE,WEB,HELMET,ACCESSORY,Bell,Samuel Smith,samuel.smith53@icloud.com,ITALY,Rome,FEMALE,REGULAR,1,122.0,79.81,0.0,CANADA,CENTRAL,Emily Chen,2016-11-17,2016-11-17 21:43:27,2016-11-19,COMPLETED
104,IN-STORE,STORE,HEADPHONES,AUDIO,Sony,Li Mitchell,li.mitchell58@gmail.com,ENGLAND,Manchester,FEMALE,REGULAR,1,386.0,261.55,0.0,CANADA,CENTRAL,Emily Chen,02/17/2016,2016-02-17 10:29:06,2016-02-21,COMPLETED
105,ON-LINE,MOBILE_APP,TV,ELECTRONICS,Samsung,Rahul Allen,rahul.allen6@gmail.com,GERMANY,Munich,MALE,REGULAR,1,1666.0,1324.44,0.0,CHINA,SOUTH,Li Chen,2015-04-04,2015-04-04 20:34:49,2015-04-09,RETURNED
106,ON-LINE,MOBILE_APP,BIKE,MOBILITY,Giant,Marco Dubois,marco.dubois1@gmail.com,MEXICO,Guadalajara,MALE,REGULAR,1,550.0,417.03,0.0,ENGLAND,NORTH,Oliver Reed,09/19/2016,2016-09-19 10:12:37,2016-09-23,COMPLETED
107,ON-LINE,WEB,SCOOTER,MOBILITY,Xiaomi,Isabella Clark,isabella.clark89@proton.me,MEXICO,Mexico City,MALE,REGULAR,3,413.0,281.67,185.85,CHINA,SOUTH,Wei Zhang,10/13/2015,2015-10-13 19:41:04,2015-10-22,COMPLETED
108,ON-LINE,WEB,HEADPHONES,AUDIO,Apple,Aria Rogers,aria.rogers46@outlook.com,USA,Chicago,FEMALE,STUDENT,3,208.0,159.17,0.0,CANADA,CENTRAL,Emily Chen,11/06/2015,2015-11-06 20:18:28,2015-11-09,COMPLETED
109,ON-LINE,MOBILE_APP,TV,ELECTRONICS,LG,Amelia Walker,amelia.walker26@proton.me,GERMANY,Berlin,OTHER,REGULAR,1,1695.0,1033.91,0.0,CHINA,EAST,Li Chen,2016-10-02,2016-10-02 10:02:16,2016-10-10,COMPLETED
110,IN-STORE,STORE,TV,ELECTRONICS,LG,Amir Perez,amir.perez69@outlook.com,ENGLAND,Manchester,FEMALE,REGULAR,1,607.0,435.95,60.7,USA,EAST,Linda Parker,2015-04-02,2015-04-02 14:57:44,2015-04-10,COMPLETED
111,ON-LINE,WEB,IPHONE,MOBILE,Apple,Anna Martin,anna.martin85@proton.me,CANADA,Vancouver,FEMALE,PREMIUM,1,891.0,643.18,44.55,CHINA,EAST,Li Chen,2015-06-06,2015-06-06 19:01:50,2015-06-08,COMPLETED
112,ON-LINE,WEB,HEADPHONES,AUDIO,Apple,Francesca Gonzalez,francesca.gonzalez69@icloud.com,CHINA,Shenzhen,FEMALE,REGULAR,1,289.0,215.38,0.0,CHINA,EAST,Li Chen,12/03/2016,2016-12-03 16:22:41,2016-12-04,COMPLETED
113,ON-LINE,MOBILE_APP,BIKE,MOBILITY,Trek,Li Scott,li.scott61@yahoo.com,CANADA,Vancouver,MALE,REGULAR,1,757.0,558.67,0.0,ENGLAND,NORTH,Grace Turner,2016-10-08,2016-10-08 11:05:57,2016-10-14,COMPLETED
114,IN-STORE,STORE,BIKE,MOBILITY,Giant,Amelia Scott,amelia.scott90@yahoo.com,ENGLAND,London,FEMALE,REGULAR,1,649.0,438.37,0.0,CANADA,CENTRAL,Noah Bennett,12/12/2016,2016-12-12 11:23:02,2016-12-20,COMPLETED
115,IN-STORE,STORE,HEADPHONES,AUDIO,Sony,Daniela Miller,daniela.miller16@icloud.com,ITALY,Milan,FEMALE,REGULAR,1,196.0,144.84,0.0,CHINA,EAST,Li Chen,2016-08-14,2016-08-14 09:03:07,2016-08-23,COMPLETED
116,ON-LINE,MOBILE_APP,COMPUTER,COMPUTERS,Lenovo,Amir Perez,amir.perez69@outlook.com,ENGLAND,Manchester,FEMALE,REGULAR,1,959.0,638.19,0.0,USA,WEST,Linda Parker,08/28/2015,2015-08-28 13:49:00,2015-09-04,COMPLETED
117,IN-STORE,STORE,IPHONE,MOBILE,Apple,David Johnson,david.johnson98@icloud.com,ITALY,Milan,MALE,STUDENT,2,1357.0,942.78,0.0,CANADA,CENTRAL,Emily Chen,2016-03-17,2016-03-17 17:43:39,2016-03-26,COMPLETED
118,ON-LINE,MOBILE_APP,MACBOOK,COMPUTERS,Apple,Li Mitchell,li.mitchell58@gmail.com,ENGLAND,Manchester,FEMALE,REGULAR,1,2026.0,1322.91,0.0,USA,EAST,Jay Smith,2017-12-31,2017-12-31 18:09:56,2018-01-09,COMPLETED
119,ON-LINE,WEB,MACBOOK,COMPUTERS,Apple,Giulia Dubois,giulia.dubois7@outlook.com,CANADA,Vancouver,MALE,REGULAR,1,1878.0,1352.55,0.0,ENGLAND,NORTH,Oliver Reed,2016-11-27,2016-11-27 14:23:22,2016-12-04,COMPLETED
120,IN-STORE,STORE,SCOOTER,MOBILITY,Segway,Victoria Campbell,victoria.campbell39@yahoo.com,USA,New York,MALE,REGULAR,1,560.0,433.45,28.0,USA,EAST,Linda Parker,04/08/2015,2015-04-08 16:30:14,2015-04-17,COMPLETED
121,IN-STORE,STORE,EBIKE,MOBILITY,Trek,Owen Turner,owen.turner33@yahoo.com,ENGLAND,London,MALE,REGULAR,2,2516.0,1707.53,0.0,USA,EAST,Jay Smith,05/16/2015,2015-05-16 13:44:50,2015-05-19,COMPLETED
122,ON-LINE,WEB,HELMET,ACCESSORY,Bell,Lucas Evans,lucas.evans5@yahoo.com,GERMANY,Hamburg,MALE,STUDENT,1,183.0,128.78,9.15,CHINA,EAST,Li Chen,08/27/2015,2015-08-27 09:45:27,2015-09-04,COMPLETED
123,ON-LINE,WEB,IPHONE,MOBILE,Apple,Daniela Miller,daniela.miller16@icloud.com,ITALY,Milan,FEMALE,REGULAR,3,1118.0,881.58,335.4,USA,EAST,Jay Smith,2015-06-07,2015-06-07 15:14:23,2015-06-08,COMPLETED
124,ON-LINE,WEB,HEADPHONES,AUDIO,Sony,Amir Parker,amir.parker86@gmail.com,MEXICO,Guadalajara,MALE,REGULAR,2,101.0,70.63,40.4,USA,WEST,Jay Smith,2015-05-15,2015-05-15 12:26:06,2015-05-20,COMPLETED
125,ON-LINE,WEB,MACBOOK,COMPUTERS,Apple,Charlotte Moore,charlotte.moore24@outlook.com,USA,San Jose,MALE,STUDENT,2,2980.0,2066.09,0.0,CHINA,EAST,Li Chen,2016-12-18,2016-12-18 20:19:21,2016-12-27,COMPLETED
126,ON-LINE,WEB,COMPUTER,COMPUTERS,Lenovo,Charlotte Chen,charlotte.chen85@yahoo.com,MEXICO,Guadalajara,FEMALE,REGULAR,1,1590.0,1153.57,0.0,ENGLAND,NORTH,Grace Turner,12/07/2015,2015-12-07 17:45:07,2015-12-13,COMPLETED
127,IN-STORE,STORE,WATCH,WEARABLE,Samsung,George Taylor,george.taylor81@icloud.com,CHINA,Shenzhen,FEMALE,REGULAR,5,551.0,338.36,0.0,USA,EAST,Linda Parker,2015-11-09,2015-11-09 16:54:35,2015-11-14,COMPLETED
128,IN-STORE,STORE,IPAD,TABLET,Apple,Emma Roberts,emma.roberts35@outlook.com,MEXICO,Mexico City,FEMALE,REGULAR,2,1162.0,808.4,116.2,USA,WEST,Linda Parker,07/31/2017,2017-07-31 14:56:02,2017-07-31,COMPLETED
129,IN-STORE,STORE,IPHONE,MOBILE,Apple,Karl Martinez,karl.martinez86@proton.me,GERMANY,Hamburg,FEMALE,STUDENT,1,1349.0,1021.33,0.0,USA,EAST,Jay Smith,12/10/2015,2015-12-10 21:11:02,2015-12-10,COMPLETED
130,ON-LINE,WEB,HEADPHONES,AUDIO,Apple,Camila Lewis,camila.lewis51@yahoo.com,CANADA,Vancouver,MALE,REGULAR,2,368.0,284.25,0.0,USA,EAST,Jay Smith,2017-05-25,2017-05-25 14:06:01,2017-06-03,COMPLETED
131,IN-STORE,STORE,TV,ELECTRONICS,Samsung,Rahul Davis,rahul.davis98@proton.me,USA,San Jose,FEMALE,REGULAR,1,936.0,580.33,46.8,CHINA,SOUTH,Li Chen,2015-12-31,2015-12-31 11:00:12,2016-01-04,COMPLETED
132,IN-STORE,STORE,TV,ELECTRONICS,Samsung,Carlos Roberts,carlos.roberts10@yahoo.com,CHINA,Shenzhen,MALE,STUDENT,2,554.0,371.71,0.0,USA,EAST,Jay Smith,10/09/2017,2017-10-09 08:29:55,2017-10-16,COMPLETED
133,IN-STORE,STORE,SCOOTER,MOBILITY,Xiaomi,Logan Moore,logan.moore48@yahoo.com,GERMANY,Munich,OTHER,REGULAR,1,775.0,535.78,38.75,ENGLAND,NORTH,Oliver Reed,02/24/2016,2016-02-24 18:31:37,2016-02-24,COMPLETED
134,ON-LINE,MOBILE_APP,MACBOOK,COMPUTERS,Apple,Aria Garcia,aria.garcia7@proton.me,INDIA,Mumbai,FEMALE,REGULAR,1,2990.0,2372.0,0.0,USA,WEST,Jay Smith,2017-06-15,2017-06-15 17:41:34,2017-06-20,COMPLETED
135,ON-LINE,MOBILE_APP,IPAD,TABLET,Apple,Sophia Martin,sophia.martin74@gmail.com,USA,New York,MALE,STUDENT,3,1078.0,681.36,0.0,USA,WEST,Linda Parker,2017-03-10,2017-03-10 12:29:47,2017-03-18,COMPLETED
136,ON-LINE,WEB,COMPUTER,COMPUTERS,Dell,James King,james.king32@yahoo.com,MEXICO,Guadalajara,FEMALE,PREMIUM,1,1747.0,1165.14,0.0,USA,EAST,Linda Parker,03/17/2016,2016-03-17 19:39:16,2016-03-23,COMPLETED
137,IN-STORE,STORE,SCOOTER,MOBILITY,Razor,George Moreau,george.moreau95@yahoo.com,CHINA,Beijing,FEMALE,STUDENT,4,286.0,218.86,0.0,USA,WEST,Linda Parker,2015-07-08,2015-07-08 11:14:27,2015-07-12,COMPLETED
138,IN-STORE,STORE,IPHONE,MOBILE,Apple,Amir Perez,amir.perez69@outlook.com,ENGLAND,Manchester,FEMALE,REGULAR,1,1234.0,950.59,123.4,USA,EAST,Jay Smith,2017-03-16,2017-03-16 08:16:20,2017-03-17,COMPLETED
139,IN-STORE,STORE,IPHONE,MOBILE,Apple,Lucas Morris,lucas.morris59@icloud.com,FRANCE,Paris,FEMALE,REGULAR,1,1414.0,972.75,0.0,ENGLAND,NORTH,Oliver Reed,2015-04-05,2015-04-05 15:56:38,2015-04-12,COMPLETED
140,ON-LINE,WEB,SCOOTER,MOBILITY,Razor,George Taylor,george.taylor81@icloud.com,CHINA,Shenzhen,FEMALE,REGULAR,1,452.0,327.81,0.0,USA,EAST,Jay Smith,2017-10-18,2017-10-18 19:27:14,2017-10-22,COMPLETED
141,ON-LINE,MOBILE_APP,IPAD,TABLET,Apple,Miguel Liu,miguel.liu68@outlook.com,USA,New York,MALE,REGULAR,1,464.0,314.72,0.0,ENGLAND,NORTH,Oliver Reed,2016-12-29,2016-12-29 17:24:48,2017-01-04,COMPLETED
142,ON-LINE,WEB,IPHONE,MOBILE,Apple,James Ferrari,james.ferrari56@gmail.com,CHINA,Shanghai,MALE,REGULAR,2,1287.0,901.73,0.0,USA,EAST,Jay Smith,08/28/2015,2015-08-28 09:01:51,2015-08-28,COMPLETED
143,IN-STORE,STORE,HELMET,ACCESSORY,Specialized,Olivia Rossi,olivia.rossi75@icloud.com,CHINA,Beijing,FEMALE,REGULAR,1,117.0,78.87,0.0,CANADA,WEST,Emily Chen,2015-10-30,2015-10-30 13:27:00,2015-11-07,COMPLETED
144,ON-LINE,WEB,EBIKE,MOBILITY,Giant,Samuel Scott,samuel.scott90@outlook.com,INDIA,Delhi,FEMALE,REGULAR,2,1308.0,848.32,130.8,CHINA,EAST,Wei Zhang,2016-11-08,2016-11-08 09:32:07,2016-11-17,COMPLETED
145,ON-LINE,WEB,HELMET,ACCESSORY,Bell,Daniela Muller,daniela.muller40@proton.me,INDIA,Mumbai,MALE,PREMIUM,3,149.0,117.42,44.7,CHINA,SOUTH,Li Chen,01/30/2017,2017-01-30 21:13:22,2017-02-02,COMPLETED
146,ON-LINE,WEB,MACBOOK,COMPUTERS,Apple,John Harris,john.harris50@proton.me,CANADA,Vancouver,OTHER,REGULAR,1,1344.0,916.13,0.0,CHINA,SOUTH,Li Chen,09/09/2015,2015-09-09 19:53:46,2015-09-14,COMPLETED
147,ON-LINE,MOBILE_APP,TV,ELECTRONICS,LG,Grace Walker,grace.walker48@gmail.com,USA,Chicago,FEMALE,PREMIUM,1,995.0,730.71,0.0,USA,EAST,Linda Parker,04/23/2017,2017-04-23 09:39:53,2017-04-26,COMPLETED
148,ON-LINE,WEB,IPHONE,MOBILE,Apple,Amelia Muller,amelia.muller48@gmail.com,ENGLAND,Manchester,FEMALE,REGULAR,2,914.0,611.11,182.8,USA,WEST,Jay Smith,2016-11-27,2016-11-27 16:46:10,2016-11-30,COMPLETED
149,ON-LINE,MOBILE_APP,BIKE,MOBILITY,Cannondale,Olivia Rossi,olivia.rossi75@icloud.com,CHINA,Beijing,FEMALE,REGULAR,1,1061.0,834.21,0.0,CANADA,CENTRAL,Noah Bennett,11/19/2017,2017-11-19 13:01:34,2017-11-19,COMPLETED
150,ON-LINE,MOBILE_APP,HEADPHONES,AUDIO,Bose,Alexander Anderson,alexander.anderson12@icloud.com,GERMANY,Berlin,MALE,REGULAR,5,350.0,269.4,0.0,ENGLAND,NORTH,Grace Turner,2016-05-11,2016-05-11 15:22:58,2016-05-20,COMPLETED
151,ON-LINE,WEB,COMPUTER,COMPUTERS,Lenovo,Amir Perez,amir.perez69@outlook.com,ENGLAND,Manchester,FEMALE,REGULAR,1,1797.0,1284.63,89.85,CANADA,CENTRAL,Emily Chen,04/06/2017,2017-04-06 15:24:08,2017-04-06,COMPLETED
152,ON-LINE,WEB,HELMET,ACCESSORY,Giro,Sophia Wright,sophia.wright90@gmail.com,ITALY,Milan,MALE,REGULAR,5,199.0,151.96,49.75,CHINA,EAST,Li Chen,2015-10-20,2015-10-20 08:49:50,2015-10-25,COMPLETED
153,IN-STORE,STORE,IPHONE,MOBILE,Apple,Matthew Anderson,matthew.anderson17@gmail.com,GERMANY,Berlin,FEMALE,REGULAR,2,1332.0,841.8,0.0,CHINA,SOUTH,Wei Zhang,07/03/2015,2015-07-03 13:14:40,2015-07-10,COMPLETED
154,ON-LINE,WEB,COMPUTER,COMPUTERS,Dell,Daniela Muller,daniela.muller40@proton.me,INDIA,Mumbai,MALE,PREMIUM,2,1718.0,1182.89,171.8,ENGLAND,SOUTH,Grace Turner,11/18/2015,2015-11-18 14:09:41,2015-11-24,COMPLETED
155,IN-STORE,STORE,TV,ELECTRONICS,Sony,Karl Hall,karl.hall17@icloud.com,ENGLAND,Manchester,FEMALE,REGULAR,2,1155.0,732.66,0.0,USA,EAST,Jay Smith,12/19/2016,2016-12-19 21:10:48,2016-12-24,COMPLETED
156,IN-STORE,STORE,IPAD,TABLET,Apple,Karl Singh,karl.singh64@icloud.com,USA,San Jose,FEMALE,REGULAR,2,1129.0,716.95,0.0,USA,WEST,Jay Smith,2016-06-01,2016-06-01 21:52:45,2016-06-05,COMPLETED
157,ON-LINE,WEB,IPAD,TABLET,Apple,Michael White,michael.white41@icloud.com,GERMANY,Hamburg,MALE,PREMIUM,1,1089.0,681.44,163.35,USA,WEST,Jay Smith,12/12/2017,2017-12-12 19:09:45,2017-12-18,COMPLETED
158,ON-LINE,WEB,COMPUTER,COMPUTERS,Dell,Camila Smith,camila.smith55@icloud.com,CHINA,Shenzhen,MALE,PREMIUM,2,1142.0,811.58,228.4,USA,EAST,Jay Smith,2015-04-23,2015-04-23 14:41:35,2015-04-28,COMPLETED
159,ON-LINE,WEB,IPHONE,MOBILE,Apple,Camila Lewis,camila.lewis51@yahoo.com,CANADA,Vancouver,MALE,REGULAR,1,1366.0,1006.18,0.0,USA,EAST,Jay Smith,2015-05-25,2015-05-25 10:27:50,2015-06-03,COMPLETED
160,ON-LINE,MOBILE_APP,BIKE,MOBILITY,Giant,Harper Lopez,harper.lopez23@icloud.com,CHINA,Beijing,MALE,PREMIUM,1,898.0,693.48,0.0,CHINA,SOUTH,Li Chen,05/22/2016,2016-05-22 14:13:27,2016-05-28,COMPLETED
161,ON-LINE,WEB,HEADPHONES,AUDIO,Apple,Hannah Garcia,hannah.garcia94@icloud.com,GERMANY,Hamburg,FEMALE,REGULAR,2,244.0,191.35,0.0,CANADA,WEST,Noah Bennett,2015-07-05,2015-07-05 10:53:39,2015-07-09,COMPLETED
162,ON-LINE,WEB,TV,ELECTRONICS,Samsung,Miguel Jackson,miguel.jackson11@icloud.com,MEXICO,Guadalajara,FEMALE,PREMIUM,1,1009.0,671.47,0.0,ENGLAND,NORTH,Grace Turner,2016-11-27,2016-11-27 11:55:56,2016-12-04,COMPLETED
163,IN-STORE,STORE,TV,ELECTRONICS,LG,George Green,george.green57@proton.me,GERMANY,Munich,FEMALE,REGULAR,1,1460.0,996.22,0.0,CHINA,EAST,Li Chen,12/23/2016,2016-12-23 13:29:52,2016-12-30,COMPLETED
164,IN-STORE,STORE,EBIKE,MOBILITY,Giant,Alexander Nelson,alexander.nelson20@yahoo.com,USA,San Jose,FEMALE,REGULAR,2,2963.0,2359.9,0.0,CANADA,CENTRAL,Emily Chen,04/17/2016,2016-04-17 18:01:07,2016-04-18,COMPLETED
165,IN-STORE,STORE,WATCH,WEARABLE,Samsung,Ella Campbell,ella.campbell68@gmail.com,CHINA,Beijing,FEMALE,STUDENT,4,467.0,346.55,0.0,USA,EAST,Jay Smith,2015-11-10,2015-11-10 20:14:34,2015-11-13,COMPLETED
166,ON-LINE,MOBILE_APP,BIKE,MOBILITY,Trek,Marco Dubois,marco.dubois1@gmail.com,MEXICO,Guadalajara,MALE,REGULAR,1,458.0,319.35,91.6,ENGLAND,NORTH,Grace Turner,12/12/2017,2017-12-12 20:05:00,2017-12-18,COMPLETED
167,ON-LINE,WEB,TV,ELECTRONICS,Sony,Luca Campbell,luca.campbell40@yahoo.com,INDIA,Mumbai,OTHER,REGULAR,1,838.0,569.08,167.6,CANADA,WEST,Noah Bennett,11/26/2016,2016-11-26 20:49:55,2016-12-05,COMPLETED
168,ON-LINE,WEB,COMPUTER,COMPUTERS,Dell,Abigail Campbell,abigail.campbell87@yahoo.com,CHINA,Shenzhen,OTHER,PREMIUM,2,1526.0,993.5,305.2,USA,EAST,Jay Smith,2016-11-08,2016-11-08 20:53:11,2016-11-17,COMPLETED
169,ON-LINE,WEB,HEADPHONES,AUDIO,Bose,Elijah White,elijah.white27@icloud.com,USA,Chicago,MALE,REGULAR,1,380.0,295.67,38.0,ENGLAND,SOUTH,Oliver Reed,2015-12-07,2015-12-07 18:30:31,2015-12-10,COMPLETED
170,ON-LINE,MOBILE_APP,TV,ELECTRONICS,LG,James Hall,james.hall67@proton.me,ENGLAND,Manchester,MALE,REGULAR,2,1011.0,641.7,0.0,CANADA,WEST,Noah Bennett,2017-08-14,2017-08-14 10:55:10,2017-08-22,COMPLETED
171,ON-LINE,WEB,TV,ELECTRONICS,Sony,Amelia Scott,amelia.scott90@yahoo.com,ENGLAND,London,FEMALE,REGULAR,1,1920.0,1170.45,0.0,CHINA,SOUTH,Li Chen,07/21/2015,2015-07-21 21:43:14,2015-07-28,COMPLETED
172,IN-STORE,STORE,IPHONE,MOBILE,Apple,Marco Dubois,marco.dubois1@gmail.com,MEXICO,Guadalajara,MALE,REGULAR,1,1391.0,927.03,69.55,USA,WEST,Linda Parker,2017-03-03,2017-03-03 21:22:04,2017-03-11,COMPLETED
173,ON-LINE,WEB,IPHONE,MOBILE,Apple,Logan Phillips,logan.phillips84@outlook.com,GERMANY,Munich,OTHER,PREMIUM,1,1233.0,835.33,0.0,CANADA,WEST,Noah Bennett,2015-05-11,2015-05-11 16:47:32,2015-05-11,COMPLETED
174,IN-STORE,STORE,COMPUTER,COMPUTERS,Dell,Evelyn Phillips,evelyn.phillips34@gmail.com,CHINA,Beijing,FEMALE,REGULAR,1,1025.0,729.69,0.0,CANADA,WEST,Emily Chen,2017-01-08,2017-01-08 21:20:46,2017-01-09,COMPLETED
175,IN-STORE,STORE,COMPUTER,COMPUTERS,HP,Miguel Lewis,miguel.lewis9@proton.me,USA,New York,FEMALE,REGULAR,1,1397.0,906.33,0.0,CHINA,SOUTH,Wei Zhang,12/16/2017,2017-12-16 17:22:30,2017-12-24,COMPLETED
176,ON-LINE,WEB,HEADPHONES,AUDIO,Bose,Isabella Clark,isabella.clark89@proton.me,MEXICO,Mexico City,MALE,REGULAR,1,207.0,159.7,0.0,USA,WEST,Linda Parker,07/11/2015,2015-07-11 17:25:14,2015-07-14,COMPLETED
177,ON-LINE,WEB,COMPUTER,COMPUTERS,Lenovo,Amir Perez,amir.perez69@outlook.com,ENGLAND,Manchester,FEMALE,REGULAR,2,1737.0,1304.62,173.7,CHINA,SOUTH,Wei Zhang,04/06/2017,2017-04-06 20:22:14,2017-04-15,COMPLETED
178,ON-LINE,MOBILE_APP,HEADPHONES,AUDIO,Bose,Sarah White,sarah.white83@outlook.com,USA,San Jose,FEMALE,REGULAR,2,362.0,249.1,0.0,USA,EAST,Linda Parker,03/20/2016,2016-03-20 20:33:48,2016-03-22,COMPLETED
179,IN-STORE,STORE,IPAD,TABLET,Apple,Aiden Brown,aiden.brown71@gmail.com,CHINA,Shanghai,MALE,PREMIUM,1,1177.0,820.94,117.7,CANADA,WEST,Emily Chen,2015-04-03,2015-04-03 15:32:05,2015-04-06,COMPLETED
180,IN-STORE,STORE,IPHONE,MOBILE,Apple,Marta Turner,marta.turner28@icloud.com,CANADA,Vancouver,FEMALE,PREMIUM,2,1052.0,783.12,105.2,USA,WEST,Linda Parker,2015-07-30,2015-07-30 18:22:26,2015-08-08,COMPLETED
181,ON-LINE,WEB,COMPUTER,COMPUTERS,HP,Daniela Muller,daniela.muller40@proton.me,INDIA,Mumbai,MALE,PREMIUM,1,1591.0,1140.94,0.0,CHINA,EAST,Wei Zhang,2017-03-10,2017-03-10 17:14:25,2017-03-17,COMPLETED
182,IN-STORE,STORE,IPAD,TABLET,Apple,Logan Turner,logan.turner94@icloud.com,FRANCE,Lyon,OTHER,REGULAR,1,423.0,311.84,63.45,ENGLAND,NORTH,Grace Turner,2015-10-27,2015-10-27 10:15:34,2015-11-01,COMPLETED
183,IN-STORE,STORE,HELMET,ACCESSORY,Giro,Francesca Gonzalez,francesca.gonzalez69@icloud.com,CHINA,Shenzhen,FEMALE,REGULAR,1,199.0,144.95,19.9,USA,WEST,Jay Smith,2015-11-20,2015-11-20 11:20:00,2015-11-20,COMPLETED
184,ON-LINE,MOBILE_APP,HEADPHONES,AUDIO,Apple,Amelia Rossi,amelia.rossi28@outlook.com,ITALY,Rome,OTHER,PREMIUM,4,138.0,93.18,0.0,USA,WEST,Linda Parker,12/21/2017,2017-12-21 08:18:52,2017-12-30,COMPLETED
185,ON-LINE,WEB,WATCH,WEARABLE,Garmin,Logan Phillips,logan.phillips84@outlook.com,GERMANY,Munich,OTHER,PREMIUM,3,780.0,553.87,0.0,CHINA,SOUTH,Wei Zhang,09/29/2015,2015-09-29 13:37:51,2015-10-06,COMPLETED
186,IN-STORE,STORE,HEADPHONES,AUDIO,Sony,Amir Perez,amir.perez69@outlook.com,ENGLAND,Manchester,FEMALE,REGULAR,1,389.0,267.58,19.45,USA,WEST,Jay Smith,2015-09-16,2015-09-16 13:14:55,2015-09-21,COMPLETED
187,IN-STORE,STORE,IPHONE,MOBILE,Apple,Olivia Turner,olivia.turner50@gmail.com,MEXICO,Mexico City,FEMALE,REGULAR,2,812.0,496.38,0.0,ENGLAND,NORTH,Grace Turner,05/10/2017,2017-05-10 11:38:10,2017-05-13,COMPLETED
188,IN-STORE,STORE,EBIKE,MOBILITY,Giant,Daniel Rossi,daniel.rossi13@outlook.com,INDIA,Delhi,FEMALE,PREMIUM,1,1239.0,776.7,0.0,CHINA,SOUTH,Li Chen,2017-08-21,2017-08-21 14:59:51,2017-08-24,COMPLETED
189,ON-LINE,WEB,SCOOTER,MOBILITY,Segway,George Moreau,george.moreau95@yahoo.com,CHINA,Beijing,FEMALE,STUDENT,2,604.0,456.44,120.8,CHINA,SOUTH,Li Chen,2017-05-06,2017-05-06 20:52:00,2017-05-09,COMPLETED
190,IN-STORE,STORE,MACBOOK,COMPUTERS,Apple,Joseph White,joseph.white78@outlook.com,USA,New York,MALE,REGULAR,1,1815.0,1174.78,272.25,CANADA,CENTRAL,Emily Chen,04/14/2017,2017-04-14 13:48:39,2017-04-15,COMPLETED
191,IN-STORE,STORE,IPAD,TABLET,Apple,William Thomas,william.thomas35@yahoo.com,ITALY,Rome,FEMALE,STUDENT,1,974.0,684.55,0.0,CHINA,EAST,Wei Zhang,07/03/2017,2017-07-03 21:28:53,2017-07-03,COMPLETED
192,IN-STORE,STORE,HEADPHONES,AUDIO,Bose,Elena Ferrari,elena.ferrari88@proton.me,ENGLAND,London,FEMALE,REGULAR,3,268.0,185.93,120.6,CANADA,WEST,Noah Bennett,2015-04-24,2015-04-24 12:25:32,2015-05-02,COMPLETED
193,ON-LINE,MOBILE_APP,HEADPHONES,AUDIO,Bose,Aria Parker,aria.parker51@gmail.com,USA,New York,MALE,REGULAR,3,219.0,158.57,32.85,USA,WEST,Linda Parker,07/16/2015,2015-07-16 19:52:42,2015-07-25,COMPLETED
194,ON-LINE,WEB,IPAD,TABLET,Apple,Hans Campbell,hans.campbell35@outlook.com,USA,Chicago,FEMALE,REGULAR,1,713.0,496.28,0.0,USA,WEST,Linda Parker,06/22/2015,2015-06-22 10:12:23,2015-06-29,COMPLETED
195,IN-STORE,STORE,COMPUTER,COMPUTERS,Dell,Aiden Brown,aiden.brown71@gmail.com,CHINA,Shanghai,MALE,PREMIUM,1,1123.0,892.84,56.15,CHINA,EAST,Wei Zhang,02/11/2017,2017-02-11 12:42:29,2017-02-11,COMPLETED
196,IN-STORE,STORE,HEADPHONES,AUDIO,Bose,Rahul Lewis,rahul.lewis82@icloud.com,ENGLAND,London,MALE,REGULAR,3,110.0,83.94,49.5,ENGLAND,NORTH,Oliver Reed,2016-06-12,2016-06-12 10:55:32,2016-06-20,COMPLETED
197,IN-STORE,STORE,IPAD,TABLET,Apple,Olivia Rossi,olivia.rossi75@icloud.com,CHINA,Beijing,FEMALE,REGULAR,1,1183.0,873.52,0.0,CHINA,SOUTH,Li Chen,11/25/2017,2017-11-25 19:26:04,2017-11-25,COMPLETED
